vehicle_count,avg_speed,traffic_density,weather,target
140,109.2,0.9,2,0
126,109.2,0.9,2,0
39,109.2,0.9,2,0
22,109.1,0.9,2,0
20,109.0,0.9,2,0
25,109.0,0.9,2,0
56,108.8,0.9,2,0
182,108.7,0.9,2,0
399,108.5,0.9,2,0
464,108.1,0.75,2,1
424,108.3,0.4,2,1
370,109.2,0.2,2,1
323,109.7,0.4,2,0
330,110.0,0.01,1,0
351,110.5,0.01,1,0
351,111.4,0.4,2,0
384,111.5,0.75,2,0
398,111.4,0.75,2,0
451,111.1,0.75,2,1
439,110.4,0.75,2,1
324,110.0,0.9,2,1
233,109.9,0.9,2,1
224,109.7,0.9,2,0
184,109.7,0.9,2,0
94,110.1,0.9,2,0
45,110.1,0.9,2,0
30,109.4,0.99,3,0
23,109.4,0.99,3,0
27,109.4,0.99,3,0
49,109.4,0.99,3,0
170,109.4,0.99,3,0
380,109.4,0.99,3,0
448,109.3,0.0,1,1
368,109.3,0.0,1,1
356,109.3,0.0,1,1
320,109.3,0.0,1,0
352,109.3,0.0,1,0
366,109.3,0.0,1,0
377,109.3,0.0,1,0
377,110.1,0.01,1,0
401,110.1,0.01,1,0
441,110.1,0.01,1,1
418,110.1,0.01,1,1
348,110.1,0.01,1,1
242,110.1,0.01,1,1
194,110.1,0.01,1,0
193,110.1,0.01,1,0
181,110.1,0.01,1,0
121,110.1,0.01,1,0
75,110.1,0.01,1,0
51,107.4,0.0,1,0
44,107.4,0.0,1,0
28,107.4,0.0,1,0
28,107.4,0.0,1,0
52,106.1,0.01,1,0
95,105.9,0.01,1,0
141,105.8,0.01,1,1
208,106.2,0.2,2,1
264,107.3,0.2,2,1
291,108.2,0.2,2,0
303,109.0,0.2,2,0
326,109.5,0.2,2,0
311,109.9,0.4,2,0
318,110.1,0.4,2,0
312,110.1,0.4,2,0
310,109.9,0.4,2,1
307,109.2,0.4,2,1
224,108.5,0.2,2,1
179,108.5,0.2,2,0
190,108.5,0.2,2,0
183,108.5,0.01,1,0
150,108.6,0.01,1,0
89,108.7,0.01,1,0
59,108.8,0.01,1,0
44,108.9,0.01,1,0
25,109.0,0.01,2,0
20,109.1,0.01,2,0
33,109.1,0.01,1,0
53,109.1,0.01,1,0
72,109.1,0.2,2,1
118,109.4,0.75,2,1
176,110.0,0.75,2,1
222,110.7,0.75,2,0
249,111.4,0.75,2,0
275,112.1,0.9,2,0
280,112.2,0.75,2,0
272,112.2,0.75,2,0
280,112.1,0.75,2,0
294,111.9,0.75,2,1
300,111.7,0.75,2,1
241,111.6,0.9,2,1
246,111.6,0.9,2,1
186,111.6,0.9,2,0
138,111.6,0.9,2,0
103,111.5,0.9,2,0
66,111.4,0.9,2,0
33,111.3,0.9,2,0
21,111.1,0.9,2,0
18,111.1,0.9,2,0
25,111.0,0.9,2,0
54,110.9,0.9,2,0
177,110.6,0.9,2,0
381,110.5,0.4,2,0
469,110.3,0.4,2,1
404,110.3,0.4,2,1
353,110.8,0.4,2,1
310,111.2,0.75,2,0
313,111.6,0.4,2,0
338,112.1,0.01,1,0
334,112.4,0.01,1,0
352,112.6,0.2,2,0
376,112.5,0.4,2,0
431,112.2,0.75,2,1
406,111.8,0.4,2,1
291,111.8,0.4,2,1
207,111.7,0.75,2,1
182,111.6,0.75,2,0
148,111.4,0.75,2,0
106,111.3,0.75,2,0
67,111.1,0.4,2,0
35,111.0,0.75,2,0
22,110.9,0.75,2,0
17,111.1,0.75,2,0
24,111.0,0.75,2,0
53,111.1,0.75,2,0
176,111.1,0.75,2,0
388,111.1,0.9,2,0
469,111.0,0.75,2,1
411,111.1,0.75,2,1
372,111.3,0.75,2,1
331,111.4,0.4,2,0
344,112.2,0.4,2,0
350,112.5,0.4,2,0
362,112.7,0.4,2,0
382,112.8,0.4,2,0
393,112.8,0.4,2,0
448,112.4,0.4,2,1
413,111.5,0.4,2,1
311,110.8,0.2,2,1
232,110.5,0.01,1,1
206,110.0,0.01,1,0
181,109.7,0.01,1,0
141,109.7,0.01,1,0
83,109.7,0.01,2,0
46,109.6,0.2,2,0
27,109.4,0.01,2,0
18,109.2,0.01,1,0
28,109.1,0.01,1,0
51,108.7,0.01,2,0
171,108.4,0.01,2,0
367,108.0,0.01,2,0
422,107.9,0.01,2,1
372,107.9,0.01,2,1
346,108.6,0.01,2,1
335,109.2,0.01,2,0
362,109.9,0.01,2,0
388,110.6,0.2,2,0
382,111.3,0.2,2,0
410,111.6,0.2,2,0
407,111.7,0.2,2,0
394,111.1,0.4,2,1
341,110.2,0.4,2,1
287,109.7,0.4,2,1
224,109.5,0.4,2,1
191,109.5,0.9,2,0
167,109.6,0.9,2,0
135,109.8,0.75,2,0
96,109.8,0.2,2,0
63,109.8,0.2,2,0
44,110.0,0.01,2,0
28,110.1,0.01,1,0
22,110.2,0.01,1,0
17,110.1,0.01,1,0
26,110.1,0.01,1,0
61,110.3,0.2,2,0
75,110.2,0.75,2,1
77,110.1,0.75,2,1
115,110.7,0.9,2,1
170,111.3,0.75,2,0
223,111.9,0.9,2,0
238,112.2,0.9,2,0
221,112.5,0.9,2,0
212,112.9,0.75,2,0
211,113.0,0.75,2,0
216,112.7,0.75,2,1
208,112.1,0.75,2,1
212,111.9,0.75,2,1
207,112.1,0.4,2,1
206,112.6,0.75,2,0
174,112.9,0.75,2,0
134,113.0,0.75,2,0
95,113.0,0.75,2,0
48,112.7,0.75,2,0
33,112.5,0.2,2,0
25,112.2,0.2,2,0
23,112.0,0.2,2,0
31,111.9,0.2,2,0
76,111.8,0.75,2,0
142,111.6,0.75,2,0
164,111.4,0.75,2,1
162,111.3,0.75,2,1
191,111.6,0.75,2,1
222,111.9,0.4,2,0
246,111.9,0.4,2,0
271,111.6,0.75,2,0
261,111.0,0.75,2,0
291,110.1,0.75,2,0
287,109.5,0.75,4,0
280,109.2,0.9,3,1
268,108.5,0.9,4,1
235,108.1,0.9,4,1
198,107.9,0.9,4,1
175,107.6,0.9,4,0
153,107.3,0.9,2,0
148,107.0,0.9,4,0
104,106.7,0.9,4,0
63,106.5,0.9,4,0
42,106.4,0.9,4,0
32,106.2,0.9,4,0
22,106.0,0.9,4,0
21,105.7,0.9,4,0
39,105.7,0.9,4,0
70,105.6,0.9,4,0
93,105.6,0.9,4,1
129,105.8,0.75,4,1
189,106.0,0.9,4,1
218,106.1,0.9,2,0
266,106.4,0.9,2,0
296,106.7,0.01,1,0
309,106.8,0.01,1,0
289,106.9,0.4,2,0
289,106.8,0.75,2,0
306,106.8,0.9,2,1
299,106.6,0.9,2,1
268,106.4,0.9,2,1
211,106.1,0.9,2,1
191,105.7,0.9,2,0
47,104.6,0.01,1,0
37,104.3,0.01,1,0
22,104.2,0.01,1,0
19,104.1,0.01,1,0
29,103.9,0.01,1,0
50,103.8,0.01,1,0
62,103.8,0.01,1,1
94,104.1,0.2,2,1
153,105.0,0.75,2,1
200,105.5,0.2,2,0
234,105.9,0.75,2,0
256,106.2,0.9,2,0
271,106.5,0.9,2,0
280,106.7,0.9,2,0
325,106.9,0.9,2,0
335,107.1,0.9,2,1
305,107.2,0.9,2,1
257,107.3,0.9,2,1
232,107.4,0.9,2,1
193,107.4,0.9,2,0
148,107.4,0.9,2,0
105,107.4,0.9,4,0
64,107.4,0.4,2,0
36,107.5,0.9,2,0
20,107.5,0.9,2,0
18,107.7,0.9,2,0
23,107.6,0.9,2,0
53,107.6,0.9,2,0
171,107.6,0.9,2,0
380,107.4,0.9,2,0
464,107.3,0.9,2,1
397,107.3,0.9,2,1
323,107.4,0.9,2,1
293,107.4,0.9,2,0
296,107.3,0.9,2,0
316,107.2,0.9,2,0
331,107.5,0.86,2,0
374,107.6,0.75,4,0
428,107.6,0.9,2,1
396,107.5,0.75,2,1
276,107.5,0.9,2,1
197,107.5,0.9,2,1
162,107.5,0.9,2,0
144,107.3,0.9,2,0
92,106.9,0.9,2,0
65,106.6,0.9,2,0
32,106.1,0.9,2,0
21,105.6,0.75,2,0
17,105.3,0.75,4,0
23,104.8,0.4,2,0
54,104.6,0.4,4,0
179,104.4,0.9,4,0
387,104.3,0.9,4,0
465,104.1,0.75,2,1
420,104.0,0.4,2,1
358,104.2,0.01,1,1
296,104.7,0.01,1,0
309,105.0,0.01,1,0
330,105.3,0.01,1,0
335,105.5,0.01,1,0
359,105.8,0.01,1,0
389,105.8,0.01,1,0
441,105.8,0.01,1,1
418,105.4,0.01,1,1
296,105.2,0.01,1,1
215,105.1,0.01,1,1
182,104.9,0.01,1,0
151,105.0,0.01,1,0
105,105.0,0.01,1,0
65,105.1,0.01,1,0
35,105.2,0.01,1,0
23,105.2,0.2,2,0
17,105.4,0.75,2,0
24,105.4,0.75,2,0
52,105.5,0.4,2,0
181,105.5,0.75,2,0
399,105.4,0.4,2,0
480,105.5,0.2,2,1
417,105.6,0.75,2,1
359,106.1,0.4,2,1
314,106.7,0.75,2,0
330,107.2,0.9,2,0
332,107.8,0.9,2,0
332,108.3,0.9,2,0
363,108.8,0.75,2,0
386,109.0,0.9,2,0
420,108.8,0.4,2,1
399,108.3,0.75,2,1
296,107.8,0.4,2,1
211,107.4,0.2,2,1
185,107.2,0.01,1,0
158,107.0,0.01,1,0
108,106.9,0.01,1,0
70,106.9,0.01,1,0
39,107.0,0.2,2,0
25,107.0,0.9,2,0
19,107.0,0.9,2,0
25,107.0,0.9,2,0
54,106.9,0.9,2,0
179,106.8,0.9,2,0
385,106.8,0.9,2,0
482,106.9,0.9,2,1
417,106.9,0.9,2,1
371,107.1,0.9,2,1
314,107.4,0.75,2,0
337,107.5,0.75,2,0
349,108.1,0.75,2,0
350,108.1,0.01,1,0
375,108.5,0.75,2,0
408,108.5,0.75,2,0
446,108.3,0.16,2,1
417,108.0,0.9,2,1
311,107.9,0.9,2,1
226,107.9,0.9,2,1
200,108.0,0.9,2,0
177,108.1,0.16,2,0
73,108.3,0.16,2,0
41,108.3,0.16,2,0
26,107.2,0.06,1,0
23,107.2,0.06,1,0
26,107.2,0.06,1,0
54,107.2,0.06,1,0
170,107.2,0.06,1,0
378,107.2,0.06,1,0
454,107.5,0.59,2,1
406,107.5,0.59,2,1
355,107.5,0.59,2,1
332,107.5,0.59,2,0
361,107.5,0.59,2,0
374,109.2,0.75,2,0
395,109.1,0.75,2,0
420,108.9,0.9,2,0
464,108.8,0.9,2,1
379,108.5,0.9,2,1
372,108.3,0.9,2,1
248,108.2,0.9,2,1
207,108.0,0.9,2,0
205,107.8,0.9,2,0
182,107.8,0.9,2,0
124,107.8,0.9,2,0
76,107.7,0.9,2,0
48,107.8,0.9,2,0
40,107.7,0.9,2,0
28,107.6,0.9,2,0
26,107.6,0.9,2,0
51,107.6,0.9,2,0
88,107.8,0.9,2,0
151,107.9,0.9,2,1
203,108.1,0.9,2,1
251,108.2,0.9,2,1
273,108.3,0.9,2,0
317,108.4,0.9,2,0
354,108.5,0.9,2,0
342,108.6,0.9,2,0
338,108.6,0.9,2,0
331,108.6,0.9,2,0
349,108.5,0.9,2,1
359,108.5,0.9,2,1
329,108.5,0.9,2,1
226,108.4,0.9,2,1
189,108.3,0.9,2,0
180,108.3,0.9,2,0
171,108.3,0.9,2,0
132,108.4,0.9,2,0
92,108.4,0.9,2,0
57,108.5,0.9,2,0
43,108.6,0.9,2,0
23,108.7,0.9,2,0
21,108.9,0.9,2,0
31,109.0,0.9,2,0
46,108.9,0.9,2,0
71,109.0,0.9,2,1
111,109.1,0.9,2,1
218,109.6,1.0,3,0
250,109.6,1.0,3,0
259,110.1,1.0,3,0
270,110.3,0.9,2,0
254,110.5,0.9,2,0
297,110.6,0.9,2,0
284,110.6,0.9,2,1
270,110.5,0.9,2,1
223,110.0,0.9,2,1
188,109.4,0.4,2,1
159,109.3,0.9,2,0
144,109.1,0.9,2,0
161,109.2,0.9,2,0
64,109.0,0.75,2,0
34,108.5,0.2,2,0
19,108.2,0.01,2,0
16,107.9,0.01,2,0
20,107.9,0.01,2,0
55,107.6,0.2,2,0
173,107.5,0.9,2,0
378,107.4,0.9,2,0
439,107.6,0.9,2,1
398,107.5,0.9,2,1
348,107.7,0.9,2,1
305,108.2,0.9,2,0
312,108.5,0.9,2,0
328,108.7,0.9,2,0
330,108.7,0.9,2,0
365,109.0,0.9,2,0
390,109.0,0.9,2,0
435,109.0,0.9,2,1
406,108.9,0.9,2,1
287,109.0,0.9,2,1
211,109.0,0.9,2,1
170,109.2,0.75,2,0
148,109.4,0.9,2,0
96,109.4,0.75,2,0
69,109.5,0.75,2,0
35,109.6,0.4,2,0
24,109.8,0.75,2,0
17,110.0,0.9,2,0
24,110.2,0.75,2,0
55,110.5,0.9,2,0
181,110.6,0.9,2,0
484,111.1,0.9,2,1
420,111.4,0.9,2,1
370,111.5,0.9,2,1
308,111.7,0.9,2,0
325,111.9,0.9,3,0
331,112.0,0.9,2,0
338,111.9,0.75,2,0
363,111.8,0.75,2,0
389,111.8,0.75,2,0
457,111.5,0.4,2,1
442,110.8,0.2,2,1
313,110.6,0.01,1,1
219,110.1,0.01,1,1
190,110.0,0.01,1,0
162,110.0,0.01,1,0
124,110.0,0.01,1,0
175,110.0,0.01,1,0
26,109.8,0.01,1,0
18,109.4,0.01,1,0
23,109.0,0.01,1,0
54,108.7,0.01,1,0
179,108.3,0.01,1,0
405,107.9,0.01,1,0
407,107.6,0.2,2,1
473,107.4,0.2,2,1
367,107.5,0.01,1,1
312,107.5,0.01,1,0
327,107.8,0.01,1,0
341,108.0,0.01,1,0
341,108.0,0.01,1,0
367,108.0,0.01,1,0
403,107.9,0.01,1,0
454,107.5,0.01,1,1
417,107.1,0.01,1,1
313,106.8,0.01,1,1
218,106.6,0.01,1,1
191,106.4,0.01,1,0
166,106.2,0.01,1,0
134,106.2,0.01,1,0
73,106.1,0.4,2,0
37,105.9,0.4,2,0
24,105.8,0.4,2,0
19,105.7,0.4,2,0
26,105.5,0.4,2,0
54,105.5,0.4,2,0
180,105.5,0.4,2,0
381,105.6,0.75,2,0
466,105.7,0.75,2,1
433,105.8,0.75,2,1
370,106.2,0.75,2,1
312,106.9,0.75,2,0
343,107.3,0.75,2,0
350,107.8,0.75,2,0
351,108.3,0.75,2,0
379,108.4,0.9,2,0
404,108.6,0.9,2,0
460,108.7,0.9,2,1
452,108.7,0.9,2,1
313,108.9,0.9,2,1
236,108.9,0.9,2,1
205,109.1,0.9,2,0
221,109.2,0.9,2,0
144,109.3,0.9,2,0
83,109.5,0.9,2,0
43,109.6,0.9,2,0
29,109.8,0.9,2,0
22,110.0,0.9,2,0
26,110.2,0.9,2,0
51,110.3,0.9,2,0
170,110.4,0.9,2,0
382,110.4,0.9,2,0
413,110.0,0.9,2,1
361,110.0,0.75,2,1
332,109.9,0.75,2,0
371,109.9,0.4,2,0
388,110.0,0.4,2,0
393,109.8,0.4,2,0
406,109.9,0.4,2,0
408,109.8,0.4,2,0
418,109.5,0.75,2,1
369,109.2,0.75,2,1
293,109.0,0.9,2,1
222,108.6,0.9,2,1
180,108.4,0.9,2,0
206,107.9,0.75,2,0
182,107.5,0.2,2,0
114,107.1,0.4,2,0
74,106.9,0.4,2,0
46,106.8,0.2,2,0
36,106.8,0.75,2,0
24,106.7,0.4,2,0
29,106.6,0.4,2,0
49,106.5,0.75,2,0
82,106.4,0.75,2,0
129,106.5,0.75,2,1
185,106.3,0.4,2,1
235,107.0,0.9,2,1
256,107.4,0.9,2,0
307,107.6,0.9,2,0
344,107.7,0.9,2,0
355,107.8,0.9,4,0
317,107.7,0.9,4,0
330,107.6,0.9,4,0
342,107.5,0.9,4,1
366,107.4,0.9,4,1
215,107.4,1.0,2,1
184,107.4,1.0,2,0
200,107.4,1.0,2,0
187,107.4,1.0,2,0
128,107.4,1.0,2,0
53,107.1,0.93,2,0
37,107.1,0.93,2,0
22,107.1,0.93,2,0
20,107.1,0.93,2,0
31,107.1,0.93,2,0
52,107.1,0.93,2,0
64,107.0,0.0,1,1
99,107.0,0.0,1,1
132,107.0,0.0,1,1
171,107.0,0.0,1,0
158,107.0,0.0,1,0
125,107.0,0.0,1,0
116,108.2,0.54,2,0
118,108.2,0.54,2,0
137,108.1,0.9,2,0
122,107.9,0.9,2,1
110,107.7,0.9,2,1
92,107.7,0.75,2,1
87,107.7,0.9,2,1
71,107.8,0.9,2,0
65,107.8,0.9,2,0
67,107.8,0.9,2,0
44,108.0,0.9,4,0
25,108.0,0.9,4,0
18,107.8,0.9,4,0
15,107.7,0.9,4,0
23,107.7,0.9,4,0
55,107.7,0.9,4,0
147,107.7,0.9,4,0
268,107.8,0.9,4,0
304,107.8,0.9,4,1
293,107.8,0.9,4,1
279,107.8,0.9,4,1
247,107.9,0.9,2,0
258,107.9,0.9,4,0
266,107.9,0.9,2,0
267,107.9,0.9,2,0
289,107.8,0.9,4,0
302,107.7,0.9,4,0
322,107.7,0.9,4,1
289,107.6,0.9,4,1
241,107.5,0.9,4,1
173,107.4,0.9,4,1
146,107.3,0.9,4,0
136,107.0,0.9,4,0
116,106.6,0.9,4,0
67,106.0,0.9,4,0
31,105.5,0.9,4,0
22,105.2,0.9,4,0
18,105.0,0.9,4,0
24,104.8,0.9,4,0
54,104.6,0.9,4,0
174,104.4,0.75,4,0
334,104.3,0.75,4,0
361,104.2,0.9,4,1
366,104.1,0.9,4,1
353,104.1,0.9,2,1
315,104.1,0.75,4,0
289,104.1,0.4,2,0
302,104.2,0.2,2,0
310,104.5,0.2,2,0
336,104.6,0.4,2,0
353,104.4,0.4,2,0
360,103.9,0.75,2,1
337,103.5,0.4,2,1
303,103.1,0.4,2,1
198,102.9,0.75,2,1
167,102.5,0.75,2,0
156,102.6,0.9,2,0
120,102.6,0.4,2,0
69,102.8,0.9,2,0
39,103.1,0.9,2,0
24,103.4,0.9,4,0
17,103.8,0.9,4,0
25,103.9,0.9,4,0
57,104.0,0.9,4,0
180,104.0,0.9,4,0
356,104.1,0.75,2,0
396,104.1,0.9,2,1
384,104.0,0.4,4,1
365,104.2,0.4,2,1
296,104.6,0.9,2,0
315,104.8,0.16,2,0
330,106.7,0.89,2,0
365,106.7,0.89,2,0
378,105.8,0.89,2,0
426,105.4,0.89,2,1
383,105.1,0.89,2,1
300,105.0,0.89,2,1
213,104.8,0.89,2,1
180,104.2,0.4,2,0
167,104.3,0.9,2,0
132,103.5,0.2,2,0
74,103.5,0.75,2,0
41,103.7,0.2,2,0
25,103.6,0.9,2,0
18,104.0,0.75,2,0
24,104.4,0.75,2,0
60,104.8,0.9,2,0
182,105.2,0.9,2,0
356,105.5,0.75,2,0
439,105.9,0.9,2,1
415,106.4,0.9,2,1
346,106.9,0.9,2,1
311,107.5,0.9,2,0
346,108.1,0.75,2,0
347,108.7,0.75,2,0
343,109.0,0.75,2,0
386,109.2,0.75,2,0
391,109.2,0.75,2,0
421,109.1,0.9,2,1
366,108.8,0.9,2,1
311,108.6,0.9,2,1
225,108.7,0.9,2,1
205,108.9,0.9,2,0
181,109.0,0.9,2,0
142,109.0,0.4,2,0
80,108.9,0.2,2,0
45,108.8,0.9,2,0
28,108.9,0.9,2,0
25,108.8,0.9,2,0
31,108.7,0.9,2,0
54,108.5,0.75,2,0
172,108.1,0.75,2,0
372,107.6,0.2,2,0
447,107.4,0.2,2,1
384,107.0,0.2,2,1
351,106.9,0.2,2,1
334,107.3,0.75,2,0
364,107.7,0.75,2,0
376,108.1,0.75,2,0
371,108.4,0.4,2,0
379,108.5,0.2,2,0
412,108.4,0.2,2,0
425,108.0,0.2,2,1
381,107.5,0.4,2,1
313,107.2,0.2,2,1
247,106.6,0.4,2,1
197,106.4,0.4,2,0
194,106.2,0.4,2,0
198,106.1,0.75,2,0
126,106.0,0.9,2,0
79,105.6,0.75,2,0
48,105.6,0.75,2,0
38,105.6,0.4,2,0
26,105.4,0.2,2,0
29,105.3,0.2,2,0
49,105.4,0.2,2,0
76,105.2,0.2,2,0
111,105.4,0.75,2,1
165,105.6,0.75,2,1
218,105.9,0.75,2,1
242,106.6,0.75,2,0
270,107.2,0.75,2,0
277,107.8,0.75,2,0
291,108.3,0.4,2,0
280,108.5,0.4,2,0
285,108.5,0.75,2,0
299,108.4,0.75,2,1
281,108.2,0.9,2,1
194,108.2,0.9,2,1
166,108.3,0.9,2,0
165,108.4,0.9,2,0
159,108.6,0.75,2,0
111,109.0,0.9,2,0
75,109.0,0.9,2,0
48,109.1,0.9,2,0
40,109.1,0.9,2,0
21,108.9,0.9,2,0
19,108.8,0.9,2,0
31,108.7,0.9,3,0
47,108.7,0.9,3,0
66,108.7,0.9,3,1
111,108.7,0.9,3,1
158,108.7,0.9,3,1
207,108.8,0.9,3,0
239,108.8,0.9,3,0
244,108.8,0.9,3,0
251,108.8,0.9,2,0
244,108.8,0.9,2,0
267,108.7,0.9,2,0
284,108.8,0.9,2,1
259,108.7,0.9,2,1
211,108.6,0.9,2,1
178,108.5,0.9,3,1
150,108.5,0.9,3,0
134,108.4,0.9,2,0
101,108.3,0.9,3,0
64,108.2,0.9,4,0
33,108.3,0.9,4,0
21,108.4,0.9,4,0
17,108.4,0.9,2,0
22,108.4,0.9,2,0
55,108.4,0.9,2,0
175,108.3,0.9,2,0
389,108.0,0.9,2,0
448,107.7,0.9,2,1
389,107.4,0.9,2,1
347,107.0,0.9,2,1
301,106.7,0.9,2,0
315,106.5,0.9,2,0
331,106.3,0.9,2,0
343,106.2,0.9,2,0
352,106.1,0.9,2,0
391,105.9,0.9,2,0
425,105.8,0.9,2,1
384,105.8,0.9,2,1
274,105.9,0.9,2,1
203,106.0,0.9,2,1
164,106.0,0.9,2,0
139,106.0,0.9,2,0
95,106.0,0.9,2,0
66,106.0,0.9,2,0
35,106.1,0.9,2,0
23,106.1,0.9,2,0
17,106.1,0.9,2,0
25,106.1,0.9,2,0
56,106.1,0.9,2,0
174,106.1,0.9,2,0
399,106.0,0.9,2,0
457,106.0,0.9,2,1
401,106.0,0.9,2,1
364,106.1,0.9,4,1
338,106.2,0.9,2,0
357,106.3,0.9,2,0
365,106.4,0.9,2,0
373,106.5,0.9,2,0
397,106.5,0.9,2,0
420,106.6,0.9,2,0
446,106.5,0.9,2,1
406,106.5,0.9,2,1
314,106.5,0.9,2,1
238,106.5,0.9,2,1
196,106.5,0.9,2,0
175,106.5,0.9,2,0
147,106.5,0.9,2,0
89,106.5,0.9,2,0
37,106.6,0.9,4,0
24,106.5,0.9,2,0
19,106.5,0.9,2,0
26,106.5,0.9,2,0
54,106.5,0.9,2,0
173,106.5,0.9,2,0
398,106.5,0.9,2,0
467,106.5,0.9,2,1
397,106.4,0.9,2,1
365,106.4,0.9,2,1
334,106.5,0.9,2,0
343,106.6,0.9,2,0
351,106.7,0.9,2,0
349,106.8,0.9,2,0
387,106.8,0.9,2,0
406,106.8,0.9,2,0
421,106.8,0.9,2,1
397,106.8,0.9,2,1
313,106.8,0.9,2,1
230,106.8,0.9,2,1
198,106.9,0.9,2,0
178,106.9,0.9,2,0
138,107.1,0.9,2,0
76,107.1,0.9,4,0
44,107.3,0.9,2,0
29,107.4,0.9,2,0
19,107.5,0.9,2,0
27,107.6,0.9,2,0
57,107.5,0.9,2,0
171,107.5,0.9,2,0
362,107.3,0.9,2,0
387,107.2,0.9,2,1
374,107.1,0.9,2,1
330,107.0,0.75,2,1
309,107.1,0.9,2,0
329,107.3,0.9,2,0
330,107.5,0.75,2,0
344,108.0,0.78,2,0
387,107.9,0.75,2,0
435,107.6,0.9,2,1
400,107.4,0.9,2,1
294,107.4,0.9,2,1
225,107.3,0.9,2,1
184,107.4,0.9,2,0
169,107.2,0.9,4,0
152,107.0,0.9,4,0
85,106.9,0.9,2,0
51,106.7,0.9,2,0
30,106.6,0.9,4,0
22,106.4,0.9,4,0
27,106.3,0.9,4,0
51,106.3,0.9,4,0
154,106.3,0.9,4,0
344,106.2,0.9,4,0
411,106.2,0.9,4,1
365,106.3,0.9,4,1
343,106.4,0.9,4,1
342,106.6,0.9,4,0
371,106.7,0.9,2,0
383,106.9,0.9,2,0
399,106.9,0.9,2,0
412,106.7,0.75,2,0
410,106.4,0.75,2,1
362,106.0,0.4,2,1
316,105.8,0.4,2,1
256,105.6,0.2,2,1
210,105.3,0.75,2,0
192,105.0,0.2,2,0
187,104.7,0.2,2,0
127,104.5,0.2,2,0
84,104.4,0.01,1,0
51,104.2,0.01,1,0
36,104.1,0.01,1,0
28,104.0,0.01,1,0
27,103.9,0.01,1,0
45,103.8,0.01,1,0
72,103.7,0.01,1,0
100,103.5,0.01,1,1
144,103.5,0.01,1,1
214,103.8,0.01,1,1
254,104.2,0.01,1,0
286,104.7,0.01,1,0
295,105.1,0.01,1,0
299,105.4,0.01,1,0
291,105.6,0.01,1,0
298,105.6,0.01,1,0
321,105.4,0.01,1,1
301,105.0,0.2,2,1
249,104.6,0.2,2,1
215,104.4,0.2,2,1
185,104.3,0.01,1,0
176,104.0,0.01,1,0
168,104.1,0.01,1,0
116,104.0,0.2,2,0
73,103.8,0.01,1,0
47,103.8,0.01,1,0
40,103.7,0.2,2,0
18,103.9,0.2,2,0
28,104.1,0.2,2,0
45,104.3,0.2,2,0
61,104.3,0.4,2,1
97,104.4,0.75,2,1
157,104.8,0.75,2,1
203,105.6,0.4,2,0
233,106.1,0.75,2,0
228,106.5,0.75,2,0
238,106.8,0.2,2,0
226,106.9,0.01,1,0
264,106.9,0.01,1,0
277,106.7,0.01,1,1
239,106.4,0.01,1,1
211,106.0,0.01,1,1
174,105.7,0.01,1,1
155,105.5,0.01,1,0
144,105.6,0.01,1,0
127,105.5,0.01,1,0
82,105.5,0.2,4,0
46,105.4,0.9,2,0
28,105.3,0.9,2,0
23,105.1,0.9,2,0
17,104.7,0.9,2,0
30,104.4,0.4,2,0
69,104.3,0.75,2,0
133,104.1,0.75,2,0
168,104.0,0.75,2,1
149,103.9,0.75,2,1
173,104.1,0.75,2,1
207,104.5,0.75,2,0
244,104.6,0.01,1,0
275,105.1,0.9,2,0
262,105.3,0.9,2,0
278,105.6,0.75,2,0
277,105.6,0.75,2,0
258,105.6,0.75,2,1
213,105.4,0.75,2,1
174,105.2,0.75,2,1
135,105.1,0.75,2,1
152,104.9,0.75,2,0
169,105.0,0.75,2,0
154,105.1,0.75,2,0
106,105.2,0.75,2,0
55,105.3,0.9,2,0
39,105.3,0.9,2,0
24,105.3,0.9,2,0
13,105.2,0.9,2,0
9,105.2,0.9,4,0
14,105.1,0.9,4,0
30,105.0,0.9,4,0
33,105.0,0.9,4,1
44,104.9,0.9,4,1
78,104.9,0.9,4,1
123,104.9,0.75,2,0
159,105.2,0.4,2,0
175,105.2,0.75,2,0
187,105.2,0.2,2,0
188,105.2,0.01,1,0
191,105.1,0.01,1,0
202,104.9,0.01,1,1
202,104.1,0.01,1,1
202,104.0,0.01,1,1
202,103.7,0.01,1,1
192,103.7,0.01,1,0
163,103.5,0.01,1,0
121,103.4,0.01,1,0
74,103.3,0.01,1,0
37,103.1,0.01,1,0
20,102.9,0.01,1,0
17,102.6,0.01,1,0
19,102.5,0.01,1,0
38,102.4,0.01,1,0
129,102.2,0.01,1,0
269,102.1,0.01,1,0
281,102.0,0.01,1,1
257,101.9,0.2,2,1
246,102.2,0.2,2,1
255,102.5,0.2,2,0
289,102.7,0.01,1,0
304,103.2,0.89,2,0
323,103.5,0.01,1,0
339,103.6,0.01,1,0
357,103.6,0.01,1,0
377,103.8,0.4,2,1
346,103.5,0.2,2,1
264,103.2,0.4,2,1
192,103.2,0.2,2,1
160,103.0,0.75,2,0
138,103.0,0.75,2,0
127,102.9,0.9,2,0
78,102.8,0.75,2,0
47,102.5,0.36,2,0
29,102.6,0.75,2,0
21,102.7,0.75,2,0
21,102.9,0.75,2,0
43,103.0,0.9,2,0
143,103.1,0.9,2,0
296,103.2,0.9,2,0
329,103.3,0.9,2,1
